"--- Longitude / Latitude ---", 0, 0, 0, 0., 0., 0., 0., 0., 0., 0., 0.
"Japanese Zone XIII (Tokyo Datum)", 8, 1015, 7, 144.25, 44, 0.9999, 0, 0
"Japanese Zone XIV (Tokyo Datum)", 8, 1015, 7, 142, 26, 0.9999, 0, 0
"Japanese Zone XV (Tokyo Datum)", 8, 1015, 7, 127.5, 26, 0.9999, 0, 0
"Japanese Zone XVI (Tokyo Datum)", 8, 1015, 7, 124, 26, 0.9999, 0, 0
"Japanese Zone XVII (Tokyo Datum)", 8, 1015, 7, 131, 26, 0.9999, 0, 0
"Japanese Zone XVIII (Tokyo Datum)", 8, 1015, 7, 136, 20, 0.9999, 0, 0
"Japanese Zone XIX (Tokyo Datum)", 8, 1015, 7, 154, 26, 0.9999, 0, 0
"Japanese Zone I (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 129.5, 33, 0.9999, 0, 0
"Japanese Zone II (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 131, 33, 0.9999, 0, 0
"Japanese Zone III (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 132.166666, 36, 0.9999, 0, 0
"Japanese Zone IV (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 133.5, 33, 0.9999, 0, 0
"Japanese Zone V (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 134.333333, 36, 0.9999, 0, 0
"Japanese Zone VI (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 136, 36, 0.9999, 0, 0
"Japanese Zone VII (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 137.166666, 36, 0.9999, 0, 0
"Japanese Zone VIII (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 138.5, 36, 0.9999, 0, 0
"Japanese Zone IX (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 139.833333, 36, 0.9999, 0, 0
"Japanese Zone X (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 140.833333, 40, 0.9999, 0, 0
"Japanese Zone XI (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 140.25, 44, 0.9999, 0, 0
"Japanese Zone XII (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 142.25, 44, 0.9999, 0, 0
"Japanese Zone XIII (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 144.25, 44, 0.9999, 0, 0
"Japanese Zone XIV (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 142, 26, 0.9999, 0, 0
"Japanese Zone XV (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 127.5, 26, 0.9999, 0, 0
"Japanese Zone XVI (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 124, 26, 0.9999, 0, 0
"Japanese Zone XVII (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 131, 26, 0.9999, 0, 0
"Japanese Zone XVIII (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 136, 20, 0.9999, 0, 0
"Japanese Zone XIX (Tokyo pre-MapInfo v. 7.5 Datum)", 8, 97, 7, 154, 26, 0.9999, 0, 0
"Japanese Zone I (JGD2000 Datum)", 8, 152, 7, 129.5, 33, 0.9999, 0, 0
"Japanese Zone II (JGD2000 Datum)", 8, 152, 7, 131, 33, 0.9999, 0, 0
"Japanese Zone III (JGD2000 Datum)", 8, 152, 7, 132.166666, 36, 0.9999, 0, 0
"Japanese Zone IV (JGD2000 Datum)", 8, 152, 7, 133.5, 33, 0.9999, 0, 0
"Japanese Zone V (JGD2000 Datum)", 8, 152, 7, 134.333333, 36, 0.9999, 0, 0
"Japanese Zone VI (JGD2000 Datum)", 8, 152, 7, 136, 36, 0.9999, 0, 0
"Japanese Zone VII (JGD2000 Datum)", 8, 152, 7, 137.166666, 36, 0.9999, 0, 0
"Japanese Zone VIII (JGD2000 Datum)", 8, 152, 7, 138.5, 36, 0.9999, 0, 0
"Japanese Zone IX (JGD2000 Datum)", 8, 152, 7, 139.833333, 36, 0.9999, 0, 0
"Japanese Zone X (JGD2000 Datum)", 8, 152, 7, 140.833333, 40, 0.9999, 0, 0
"Japanese Zone XI (JGD2000 Datum)", 8, 152, 7, 140.25, 44, 0.9999, 0, 0
"Japanese Zone XII (JGD2000 Datum)", 8, 152, 7, 142.25, 44, 0.9999, 0, 0
"Japanese Zone XIII (JGD2000 Datum)", 8, 152, 7, 144.25, 44, 0.9999, 0, 0
"Japanese Zone XIV (JGD2000 Datum)", 8, 152, 7, 142, 26, 0.9999, 0, 0
"Japanese Zone XV (JGD2000 Datum)", 8, 152, 7, 127.5, 26, 0.9999, 0, 0
"Japanese Zone XVI (JGD2000 Datum)", 8, 152, 7, 124, 26, 0.9999, 0, 0
"Japanese Zone XVII (JGD2000 Datum)", 8, 152, 7, 131, 26, 0.9999, 0, 0
"Japanese Zone XVIII (JGD2000 Datum)", 8, 152, 7, 136, 20, 0.9999, 0, 0
"Japanese Zone XIX (JGD2000 Datum)", 8, 152, 7, 154, 26, 0.9999, 0, 0

"--- Krovak Coordinate Systems ---"
"S-JTSK (Krovak) Coordinate system\p102067", 32, 1020, 7, 42.5, 49.5, 78.5, 30.28813972, 0, 0

"--- Lithuanian Coordinate Systems ---"
"LKS-94 (EUREF89)\p2600", 8, 115, 7, 24, 0, 0.9998, 500000, 0
"Baltija-92 (EUREF89)\p25884", 8, 115, 7, 24, 0, 0.9996, 500000, 0
"UTM Zone 34 (EUREF89)", 8, 115, 7, 21, 0, 0.9996, 500000, 0
"UTM Zone 35 (EUREF89)", 8, 115, 7, 27, 0, 0.9996, 500000, 0
"Longitude / Latitude (EUREF89)\p4258",1, 115
"Longitude / Latitude (LKS-94)\p4669",1, 115

"--- Old Lithuanian Coordinate Systems ---"
"KS-1942 Zone 4 (Lithuanian Pulkovo 1942)\p28404", 8, 1018, 7, 21, 0, 1, 4500000, 0
"KS-1942 Zone 5 (Lithuanian Pulkovo 1942)", 8, 1018, 7, 27, 0, 1, 5500000, 0
"KS-1963 Zone 0 (Lithuanian Pulkovo 1942)", 8, 1018, 7, 21.95, 0, 1,  250000, -11057.63
"KS-1963 Zone 1 (Lithuanian Pulkovo 1942)", 8, 1018, 7, 24.95, 0, 1, 1250000, -11057.63
"KS-1963 Zone 2 (Lithuanian Pulkovo 1942)", 8, 1018, 7, 27.95, 0, 1, 2250000, -11057.63
"KS-1942 (3 Degree) Zone 7 (Lithuanian Pulkovo 1942)", 8, 1018, 7, 21, 0, 1, 7250000, 0
"KS-1942 (3 Degree) Zone 8 (Lithuanian Pulkovo 1942)", 8, 1018, 7, 24, 0, 1, 8250000, 0
"KS-1942 (3 Degree) Zone 9 (Lithuanian Pulkovo 1942)", 8, 1018, 7, 27, 0, 1, 9250000, 0
"KS-1942 Central Meridian 24 (Lithuanian Pulkovo 1942)", 8, 1018, 7, 24, 0, 1, 0, 0
"Vilnius (Lithuanian Pulkovo 1942)", 8, 1018, 7, 24, 0, 1, -53799.7, -6040600
"Kaunas (Lithuanian Pulkovo 1942)", 8, 1018, 7, 24, 0, 1, 17981.7, -6073803
"Longitude / Latitude (Lithuanian Pulkovo 1942)", 1, 1018

"--- Latvian coordinate systems ---"
"LKS-92 (EUREF89)\p25884", 8, 115, 7, 24, 0, 0.9996, 500000, 0
"LKS-92 for large scale (EUREF89)\p3059", 8, 115, 7, 24, 0, 0.9996, 500000, -6000000
"Longitude / Latitude (LKS-92)\p4661",1, 115

"--- Luxembourg (International 1924) ---"
"LuxGrid (Bursa-Wolf)", 8, 9999, 4, -185.836, 13.479, -14.527, 0.441203, 3.027399, -2.607685, 0, 0, 7, 6.166666667, 49.83333333, 1, 80000, 100000
"LuxGrid (Simplified Bursa-Wolf)", 8, 999, 4, -185.836, 13.479, -14.527, 7, 6.166666667, 49.83333333, 1, 80000, 100000
"LuxGrid (Molodensky - Badekas)", 8, 9999, 4, -262.512, 75.745, 44.788, 0.441203, 3.027399, -2.607685, 0, 0, 7, 6.166666667, 49.83333333, 1, 80000, 100000
"LuxGrid (Simplified Molodensky - Badekas)", 8, 999, 4, -262.512, 75.745, 44.788, 7, 6.166666667, 49.83333333, 1, 80000, 100000
"Luxembourg 1930 / Gauss\p2169", 8, 9999, 4, -192.986, 13.673, -39.309, 0.409900, 2.933200, -2.688100, 0.4300000, 0, 7, 6.166666667, 49.83333333, 1, 80000, 100000

"--- Netherlands Coordinate Systems ---"
"Netherlands National System\p28992", 20, 109, 7, 5.387638889, 52.156160556, 0.9999079, 155000, 463000

"--- New Zealand Coordinate Systems ---"
"New Zealand Map Grid\p27200", 18, 31, 7, 173, -41, 2510000, 6023150
"National Yard Grid (North Island)\p27291", 8, 31, 4, 175.5, -39, 1, 300000, 400000
"National Yard Grid (South Island)\p27292", 8, 31, 4, 171.5, -44, 1, 500000, 500000
"Amuri Circuit", 8, 31, 7, 173.010133389, -42.689116583, 1, 300000, 700000
"Bay of Plenty Circuit", 8, 31, 7, 176.466197250, -37.761249806, 1, 300000, 700000
"Bluff Circuit", 8, 31, 7, 168.342872000, -46.600009611, 1, 300002.66, 699999.58
"Buller Circuit", 8, 31, 7, 171.581260056, -41.810802861, 1, 300000, 700000
"Collingwood Circuit", 8, 31, 7, 172.672046500, -40.714759056, 1, 300000, 700000
"Gawler Circuit", 8, 31, 7, 171.360748472, -43.748711556, 1, 300000, 700000
"Grey Circuit", 8, 31, 7, 171.549771306, -42.333694278, 1, 300000, 700000
"Hawkes Bay Circuit", 8, 31, 7, 176.673680528, -39.650929306, 1, 300000, 700000
"Hokitika Circuit", 8, 31, 7, 170.979993500, -42.886322361, 1, 300000, 700000
"Jacksons Bay Circuit", 8, 31, 7, 168.606267000, -43.977802889, 1, 300000, 700000
"Karamea Circuit", 8, 31, 7, 172.109028194, -41.289911528, 1, 300000, 700000
"Lindis Peak Circuit", 8, 31, 7, 169.467755083, -44.735267972, 1, 300000, 700000
"Marlborough Circuit", 8, 31, 7, 173.802074111, -41.544486667, 1, 300000, 700000
"Mt. Eden Circuit", 8, 31, 7, 174.764339361, -36.879865278, 0.9999, 300000, 700000
"Mt. Nicholas Circuit", 8, 31, 7, 168.398641194, -45.132902583, 1, 300000, 700000
"Mt. Pleasant Circuit", 8, 31, 7, 172.727193583, -43.590637583, 1, 300000, 700000
"Mt. York Circuit", 8, 31, 7, 167.738861778, -45.563726167, 1, 300000, 700000
"Nelson Circuit", 8, 31, 7, 173.299316806, -41.274544722, 1, 300000, 700000
"North Taieri Circuit", 8, 31, 7, 170.282589111, -45.861513361, 0.99996, 300000, 700000
"Observation Pt. Circuit", 8, 31, 7, 170.628595167, -45.816196611, 1, 300000, 700000
"Okarito Circuit", 8, 31, 7, 170.260925833, -43.110128139, 1, 300000, 700000
"Poverty Bay Circuit", 8, 31, 7, 177.885636278, -38.624702778, 1, 300000, 700000
"Taranaki Circuit", 8, 31, 7, 174.228011750, -39.135758306, 1, 300000, 700000
"Timaru Circuit", 8, 31, 7, 171.057250833, -44.402220361, 1, 300000, 700000
"Tuhirangi Circuit", 8, 31, 7, 175.640036806, -39.512470389, 1, 300000, 700000
"Wairarapa Circuit", 8, 31, 7, 175.647349667, -40.925532639, 1, 300000, 700000
"Wanganui Circuit", 8, 31, 7, 175.488099611, -40.241947139, 1, 300000, 700000
"Wellington Circuit", 8, 31, 7, 174.776623111, -41.301319639, 1, 300000, 700000

"--- New Zealand Coordinate Systems 2000---" 
"New Zealand Transverse Mercator (NZGD2000)\p2193", 8, 117, 7, 173, 0, 0.9996, 1600000, 10000000
"Amuri Circuit 2000\p2119", 8, 117, 7, 173.010000000, -42.688888889, 1, 400000, 800000
"Bay of Plenty Circuit 2000\p2106", 8, 117, 7, 176.466111111, -37.761111111, 1, 400000, 800000
"Bluff Circuit 2000\p2132", 8, 117, 7, 168.342777778, -46.600000000, 1, 400000, 800000
"Buller Circuit 2000\p2117", 8, 117, 7, 171.581111111, -41.810555556, 1, 400000, 800000
"Collingwood Circuit 2000\p2114", 8, 117, 7, 172.671944444, -40.714722222, 1, 400000, 800000
"Gawler Circuit 2000\p2125", 8, 117, 7, 171.360555556, -43.748611111, 1, 400000, 800000
"Grey Circuit 2000\p2118", 8, 117, 7, 171.549722222, -42.333611111, 1, 400000, 800000
"Hawkes Bay Circuit 2000\p2108", 8, 117, 7, 176.673611111, -39.650833333, 1, 400000, 800000
"Hokitika Circuit 2000\p2121", 8, 117, 7, 170.979722222, -42.886111111, 1, 400000, 800000
"Jacksons Bay Circuit 2000\p2123", 8, 117, 7, 168.60611111, -43.977777778, 1, 400000, 800000
"Karamea Circuit 2000\p2116", 8, 117, 7, 172.108888889, -41.289722222, 1, 400000, 800000
"Lindis Peak Circuit 2000\p2127", 8, 117, 7, 169.467500000, -44.735000000, 1, 400000, 800000
"Marlborough Circuit 2000\p2120", 8, 117, 7, 173.801944444, -41.544444444, 1, 400000, 800000
"Mt. Eden Circuit 2000\p2105", 8, 117, 7, 174.764166667, -36.879722222, 0.9999, 400000, 800000
"Mt. Nicholas Circuit 2000\p2128", 8, 117, 7, 168.39861111, -45.132777778, 1, 400000, 800000
"Mt. Pleasant Circuit 2000\p2124", 8, 117, 7, 172.726944444, -43.590555556, 1, 400000, 800000
"Mt. York Circuit 2000\p2129", 8, 117, 7, 167.738611111, -45.563611111, 1, 400000, 800000
"Nelson Circuit 2000\p2115", 8, 117, 7, 173.299166667, -41.274444444, 1, 400000, 800000
"North Taieri Circuit 2000\p2131", 8, 117, 7, 170.282500000, -45.861388889, 0.99996, 400000, 800000
"Observation Pt. Circuit 2000\p2130", 8, 117, 7, 170.628333333, -45.816111111, 1, 400000, 800000
"Okarito Circuit 2000\p2122", 8, 117, 7, 170.260833333, -43.110000000, 1, 400000, 800000
"Poverty Bay Circuit 2000\p2107", 8, 117, 7, 177.885555556, -38.624444444, 1, 400000, 800000
"Taranaki Circuit 2000\p2109", 8, 117, 7, 174.227777778, -39.135555556, 1, 400000, 800000
"Timaru Circuit 2000\p2126", 8, 117, 7, 171.057222222, -44.401944444, 1, 400000, 800000
"Tuhirangi Circuit 2000\p2110", 8, 117, 7, 175.640000000, -39.512222222, 1, 400000, 800000
"Wairarapa Circuit 2000\p2112", 8, 117, 7, 175.647222222, -40.92527778, 1, 400000, 800000
"Wanganui Circuit 2000\p2111", 8, 117, 7, 175.488055556, -40.241944444, 1, 400000, 800000
"Wellington Circuit 2000\p2113", 8, 117, 7, 174.776388889, -41.301111111, 1, 400000, 800000 

"--- North American Coordinate Systems ---"
"AirPhotoUSA Conterminous U.S.", 9, 74, 7, -96, 23.5, 29.5, 45.5, 2500000.0, 0
"Albers Equal-Area Conic (North America)", 9, 62, 7, -96, 23, 20, 60, 0, 0
"Albers Equal-Area Conic (Continental US)", 9, 62, 7, -96, 23, 29.5, 45.5, 0, 0
"Albers Equal-Area Conic (Alaska)", 9, 63, 7, -154, 50, 55, 65, 0, 0
"Albers Equal-Area Conic (Hawaii)", 9, 62, 7, -157, 3, 8, 18, 0, 0
"Albers Equal-Area Conic (Canada NAD83)\p42102", 9, 74, 7, -126, 45, 50, 58.5, 1000000, 0
"Equidistant Conic (North America)", 6, 62, 7, -96, 23, 20, 60, 0, 0
"Equidistant Conic (Continental US)", 6, 62, 7, -96, 23, 29.5, 45.5, 0, 0
"Lambert Conformal Conic (North America)", 3, 62, 7, -96, 23, 20, 60, 0, 0
"Lambert Conformal Conic (Continental US)", 3, 62, 7, -96, 23, 33, 45, 0, 0
"Lambert Conformal Conic (US WGS84)\p42103", 3, 104, 7, -100, 0, 33, 45, 0, 0
"Lambert Conformal Conic (Canada WGS84)\p42101", 3, 104, 7, -95, 0, 49, 77, 0, -8000000
"Lambert Conformal Conic (Canada NAD83)\p42304", 3, 74, 7, -95, 49, 49, 77, 0, 0

"--- Peruvian Coordinate Systems ---"
"PSAD56 / UTM zone 18N\p24818", 8, 82, 7, -75, 0, 0.9996, 500000, 0
"PSAD56 / UTM zone 19N\p24819", 8, 82, 7, -69, 0, 0.9996, 500000, 0
"PSAD56 / UTM zone 20N\p24820", 8, 82, 7, -63, 0, 0.9996, 500000, 0
"PSAD56 / UTM zone 21N\p24821", 8, 82, 7, -57, 0, 0.9996, 500000, 0
"PSAD56 / UTM zone 17S\p24877", 8, 82, 7, -81, 0, 0.9996, 500000, 10000000
"PSAD56 / UTM zone 18S\p24878", 8, 82, 7, -75, 0, 0.9996, 500000, 10000000
"PSAD56 / UTM zone 19S\p24879", 8, 82, 7, -69, 0, 0.9996, 500000, 10000000
"PSAD56 / UTM zone 20S\p24880", 8, 82, 7, -63, 0, 0.9996, 500000, 10000000
"PSAD56 / Peru west zone\p24891", 8, 82, 7, -80.5, -6, 0.99983008, 222000, 1426834.743
"PSAD56 / Peru central zone\p24892", 8, 82, 7, -76, -9.5, 0.99932994, 720000, 1039979.159
"PSAD56 / Peru east zone\p24893", 8, 82, 7, -70.5, -9.5, 0.99952992, 1324000, 1040084.558

"--- Portuguese Coordinate Systems ---"
"Coordenadas Militares SHGM (DLx)", 8, 113, 7, -8.1319061111, 39.6666666667, 1, 200000, 300000
"Portuguese National System (DLx)", 8, 113, 7, -8.1319061111, 39.6666666667, 1, 0, 0
"Portuguese National System (D73)", 8, 114, 7, -8.1319061111, 39.6666666667, 1, 180.598, -86.99
"Portuguese National System (WGS 84)", 8, 104, 7, -8.1319061111, 39.6666666667, 1, 0, 0

"--- Quebec Modified Transverse Mercator (NAD 27) ---"
"Quebec MTM Zone 2 (NAD 27)", 8, 66, 7, -55.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 3 (NAD 27)", 8, 66, 7, -58.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 4 (NAD 27)", 8, 66, 7, -61.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 5 (NAD 27)", 8, 66, 7, -64.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 6 (NAD 27)", 8, 66, 7, -67.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 7 (NAD 27)", 8, 66, 7, -70.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 8 (NAD 27)", 8, 66, 7, -73.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 9 (NAD 27)", 8, 66, 7, -76.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 10 (NAD 27)", 8, 66, 7, -79.5, 0, 0.9999, 304800, 0

"--- Quebec Modified Transverse Mercator (NAD 83) ---"
"Quebec MTM Zone 2 (NAD 83)", 8, 74, 7, -55.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 3 (NAD 83)", 8, 74, 7, -58.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 4 (NAD 83)", 8, 74, 7, -61.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 5 (NAD 83)", 8, 74, 7, -64.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 6 (NAD 83)", 8, 74, 7, -67.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 7 (NAD 83)", 8, 74, 7, -70.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 8 (NAD 83)\p42104 ", 8, 74, 7, -73.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 9 (NAD 83)", 8, 74, 7, -76.5, 0, 0.9999, 304800, 0
"Quebec MTM Zone 10 (NAD 83)", 8, 74, 7, -79.5, 0, 0.9999, 304800, 0

"--- South African Projections Clarke 1880 Cape---"
"Albers Equal-Area 18/32 South", 9, 19, 7, 23, -23, -18, -32, 0, 0
"Lambert Conformal Conic ", 3, 19, 7, 23, -23, -18, -32, 0, 0
"Gauss-Kruger LO 17", 8, 19, 7, 17, 0, 1, 0, 0
"Gauss-Kruger LO 19", 8, 19, 7, 19, 0, 1, 0, 0
"LO19 with offset", 8, 19, 7, 19, 0, 1, 0, 3700000
"Gauss-Kruger LO 21", 8, 19, 7, 21, 0, 1, 0, 0
"Gauss-Kruger LO 23", 8, 19, 7, 23, 0, 1, 0, 0
"Gauss-Kruger LO 25", 8, 19, 7, 25, 0, 1, 0, 0
"Gauss-Kruger LO 27", 8, 19, 7, 27, 0, 1, 0, 0
"Gauss-Kruger LO 29", 8, 19, 7, 29, 0, 1, 0, 0
"Gauss-Kruger LO 31", 8, 19, 7, 31, 0, 1, 0, 0
"Gauss-Kruger LO 33", 8, 19, 7, 33, 0, 1, 0, 0 

"--- South African Projections WGS 84---"
"Gauss-Kruger LO 17 WGS", 8, 150, 7, 17, 0, 1, 0, 0
"Gauss-Kruger LO 19 WGS", 8, 150, 7, 19, 0, 1, 0, 0
"Gauss-Kruger LO 21 WGS", 8, 150, 7, 21, 0, 1, 0, 0
"Gauss-Kruger LO 23 WGS", 8, 150, 7, 23, 0, 1, 0, 0
"Gauss-Kruger LO 25 WGS", 8, 150, 7, 25, 0, 1, 0, 0
"Gauss-Kruger LO 27 WGS", 8, 150, 7, 27, 0, 1, 0, 0
"Gauss-Kruger LO 29 WGS", 8, 150, 7, 29, 0, 1, 0, 0
"Gauss-Kruger LO 31 WGS", 8, 150, 7, 31, 0, 1, 0, 0
"Gauss-Kruger LO 33 WGS", 8, 150, 7, 33, 0, 1, 0, 0 

"--- South African Projections (Cape 7-parameter) ---"
"Albers Equal-Area 18/32 South (Cape 7-parameter)", 9, 1005, 7, 23, -23, -18, -32, 0, 0
"Lambert Conformal Conic (Cape 7-parameter)", 3, 1005, 7, 23, -23, -18, -32, 0, 0
"Gauss-Kruger LO 17 (Cape 7-parameter)", 8, 1005, 7, 17, 0, 1, 0, 0
"Gauss-Kruger LO 19 (Cape 7-parameter)", 8, 1005, 7, 19, 0, 1, 0, 0
"LO19 with offset (Cape 7-parameter)", 8, 1005, 7, 19, 0, 1, 0, 3700000
"Gauss-Kruger LO 21 (Cape 7-parameter)", 8, 1005, 7, 21, 0, 1, 0, 0
"Gauss-Kruger LO 23 (Cape 7-parameter)", 8, 1005, 7, 23, 0, 1, 0, 0
"Gauss-Kruger LO 25 (Cape 7-parameter)", 8, 1005, 7, 25, 0, 1, 0, 0
"Gauss-Kruger LO 27 (Cape 7-parameter)", 8, 1005, 7, 27, 0, 1, 0, 0
"Gauss-Kruger LO 29 (Cape 7-parameter)", 8, 1005, 7, 29, 0, 1, 0, 0
"Gauss-Kruger LO 31 (Cape 7-parameter)", 8, 1005, 7, 31, 0, 1, 0, 0

"--- Swedish Coordinate Systems ---"
"SWEREF 99 TM\p3006", 8, 33, 7, 15, 0, 0.9996, 500000, 0
"SWEREF 99 12 00\p3007", 8, 33, 7, 12.00, 0, 1, 150000, 0
"SWEREF 99 13 30\p3008", 8, 33, 7, 13.50, 0, 1, 150000, 0
"SWEREF 99 15 00\p3009", 8, 33, 7, 15.00, 0, 1, 150000, 0
"SWEREF 99 16 30\p3010", 8, 33, 7, 16.50, 0, 1, 150000, 0
"SWEREF 99 18 00\p3011", 8, 33, 7, 18.00, 0, 1, 150000, 0
"SWEREF 99 14 15\p3012", 8, 33, 7, 14.25, 0, 1, 150000, 0
"SWEREF 99 15 45\p3013", 8, 33, 7, 15.75, 0, 1, 150000, 0
"SWEREF 99 17 15\p3014", 8, 33, 7, 17.25, 0, 1, 150000, 0
"SWEREF 99 18 45\p3015", 8, 33, 7, 18.45, 0, 1, 150000, 0
"SWEREF 99 20 15\p3016", 8, 33, 7, 20.25, 0, 1, 150000, 0
"SWEREF 99 21 45\p3017", 8, 33, 7, 21.75, 0, 1, 150000, 0
"SWEREF 99 23 15\p3018", 8, 33, 7, 23.25, 0, 1, 150000, 0
"Svenska rikssystemet RT 90 7,5 gon v?st\p3019", 8, 112, 7, 11.3082777778, 0, 1, 1500000, 0
"Svenska rikssystemet RT 90 5 gon v?st\p3020", 8, 112, 7, 13.5582777778, 0, 1, 1500000, 0
"Svenska rikssystemet RT 90 2,5 gon v?st (standard)\p3021", 8, 112, 7, 15.8082777778, 0, 1, 1500000, 0
"Svenska rikssystemet RT 90 0 gon\p3022", 8, 112, 7, 18.0582777778, 0, 1, 1500000, 0
"Svenska rikssystemet RT 90 2,5 gon ost\p3023", 8, 112, 7, 20.3082777778, 0, 1, 1500000, 0
"Svenska rikssystemet RT 90 5 gon ost\p3024", 8, 112, 7, 22.5582777778, 0, 1, 1500000, 0
"Svenska rikssystemet, 2,5 gon v?st (RT 90 7 parametrar)\p2400", 8, 1011, 7, 15.8082777778, 0, 1, 1500000, 0
"ST 74\p3152", 8, 33, 7, 18.05779, 0, 0.99999425, 100178.1808, -6500614.7836

"--- Swedish conical conform projections for aviation maps - Lambert ---" 
"Aviation map AC 2090 B Kiruna", 3, 33, 7, 19, 0, 64.6666666667, 67.3333333333, 1500000, 0 
"Aviation map AC 2090 C Lule?", 3, 33, 7, 18.5, 0, 64.6666666667, 67.3333333333, 1500000, 0 
"Aviation map AC 2104 AB Sundsvall", 3, 33, 7, 16.5, 0, 60.6666666667, 63.3333333333, 1500000, 0 
"Aviation map AC 2104 DC G?vle", 3, 33, 7, 15.5, 0, 60.6666666667, 63.3333333333, 1500000, 0 
"Aviation map AC 2152 AB Stockholm 2152 DC G?teborg", 3, 33, 7, 15.5, 0, 56.6666666667, 59.3333333333, 1500000, 0 
"Aviation map AC 2169 A Malm?", 3, 33, 7, 13.5, 0, 52.6666666667, 55.3333333333, 1500000, 0 
"Aviation map Sweden longitude 15, (58 00, 66 00)", 3, 33, 7, 15, 0, 58, 66, 500000, 0
"Aviation map North Sweden longitude 15, (63 30, 67 30)", 3, 33, 7, 15, 0, 63.5, 67.5, 500000, 0
"Aviation map South Sweden longitude 15, (56 30, 60 30)", 3, 33, 7, 15, 0, 56.5, 60.5, 500000, 0

"--- Swiss Coordinate Systems ---"
"Liechtenstein National System\p21790", 25, 1003, 7, 7.4395833333, 46.9524055555, 0, 0
"Swiss National System\p9814", 25, 1003, 7, 7.4395833333, 46.9524055555, 600000, 200000

"--- Turkish Coordinate Systems (GK 3 Degree k = 1 - ED50) ---"
"GK Central Meridian 27 (ED50)", 8, 28, 7, 27, 0, 1, 500000, 0
"GK Central Meridian 30 (ED50)", 8, 28, 7, 30, 0, 1, 500000, 0
"GK Central Meridian 33 (ED50)", 8, 28, 7, 33, 0, 1, 500000, 0
"GK Central Meridian 36 (ED50)", 8, 28, 7, 36, 0, 1, 500000, 0
"GK Central Meridian 39 (ED50)", 8, 28, 7, 39, 0, 1, 500000, 0
"GK Central Meridian 42 (ED50)", 8, 28, 7, 42, 0, 1, 500000, 0
"GK Central Meridian 45 (ED50)", 8, 28, 7, 45, 0, 1, 500000, 0

"--- Turkish Coordinate Systems (UTM 6 Degree k = 0,9996 - ED50) ---"
"UTM Central Meridian 27 (ED50)", 8, 28, 7, 27, 0, 0.9996, 500000, 0
"UTM Central Meridian 30 (ED50)", 8, 28, 7, 30, 0, 0.9996, 500000, 0
"UTM Central Meridian 33 (ED50)", 8, 28, 7, 33, 0, 0.9996, 500000, 0
"UTM Central Meridian 36 (ED50)", 8, 28, 7, 36, 0, 0.9996, 500000, 0
"UTM Central Meridian 39 (ED50)", 8, 28, 7, 39, 0, 0.9996, 500000, 0
"UTM Central Meridian 42 (ED50)", 8, 28, 7, 42, 0, 0.9996, 500000, 0
"UTM Central Meridian 45 (ED50)", 8, 28, 7, 45, 0, 0.9996, 500000, 0

"--- Turkish Coordinate Systems (Lambert) ---"
"Turkish Lambert Conformal (K.Eren - ED50)", 3, 28, 7, 36.0, 25.0, 37.5, 40.5, 1003827.11, -1183453.08

"--- Universal Polar Stereographic ---"
"UPS North Zone", 20, 104, 7, 0, 90, 0.994, 2000000, 2000000
"UPS South Zone", 20, 104, 7, 0, -90, 0.994, 2000000, 2000000

